run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.loss,metrics.sparse_categorical_accuracy,metrics.sparse_top_k_categorical_accuracy,metrics.power_draw,metrics.running_time,metrics.running_time_total,metrics.power_draw_total,params.n_samples,params.architecture,params.model,params.seconds,params.batchsize,params.datadir,params.dataset,params.software,params.parameters,params.batch_size,params.task,tags.mlflow.source.git.repoURL,tags.mlflow.source.name,tags.mlflow.source.git.commit,tags.mlflow.runName,tags.mlflow.project.backend,tags.mlflow.project.entryPoint,tags.mlflow.user,tags.mlflow.project.env,tags.mlflow.source.type
a5b610ce61ee414ba29dba7e830ee6b5,392670822147548100,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/392670822147548100/a5b610ce61ee414ba29dba7e830ee6b5/artifacts,2025-09-12 06:22:01.514000+00:00,2025-09-12 06:24:47.663000+00:00,0.9925678372383118,0.7764127850532532,0.9308968186378479,8.988486017728377,0.036469943872236774,118.74613724800292,29266.510473723596,3256.0,13th Gen Intel(R) Core(TM) i9-13900K,ConvNeXtTiny,120,4,/data/d1/fischer_diss/imagenet,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,28589128,4,Inference,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,ed7cc1e8307e51ac1513873b57d9baaad362c641,sneaky-squid-442,local,main.py,fischer,conda,PROJECT
35e57a41ea0d4c4dab86eb53ac342ac9,392670822147548100,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/392670822147548100/35e57a41ea0d4c4dab86eb53ac342ac9/artifacts,2025-09-12 06:18:58.514000+00:00,2025-09-12 06:21:58.115000+00:00,0.8714559078216553,0.8010441064834595,0.9477958083152771,15.48360956139724,0.0707748811496511,122.01589510199848,26693.74288384884,1724.0,13th Gen Intel(R) Core(TM) i9-13900K,ConvNeXtSmall,120,4,/data/d1/fischer_diss/imagenet,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,50223688,4,Inference,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,ed7cc1e8307e51ac1513873b57d9baaad362c641,redolent-shrew-624,local,main.py,fischer,conda,PROJECT
38215fb4a71844b58aea8bf0ea1cdea0,392670822147548100,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/392670822147548100/38215fb4a71844b58aea8bf0ea1cdea0/artifacts,2025-09-12 06:15:58.629000+00:00,2025-09-12 06:18:55.025000+00:00,0.7325061559677124,0.8183139562606812,0.9607558250427246,20.689365274655756,0.08515364278125777,117.17141246701068,28468.56661792632,1376.0,13th Gen Intel(R) Core(TM) i9-13900K,ConvNeXtBase,120,4,/data/d1/fischer_diss/imagenet,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,88591464,4,Inference,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,ed7cc1e8307e51ac1513873b57d9baaad362c641,bustling-hound-995,local,main.py,fischer,conda,PROJECT
ac6c282b48fe4c458aa8a144e1d8c1d3,392670822147548100,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/392670822147548100/ac6c282b48fe4c458aa8a144e1d8c1d3/artifacts,2025-09-12 06:13:04.162000+00:00,2025-09-12 06:15:55.363000+00:00,1.4340591430664062,0.6645210981369019,0.8656024932861328,7.46197719589344,0.031368654876158725,121.83585553900048,28982.31942885012,3884.0,13th Gen Intel(R) Core(TM) i9-13900K,VGG19,120,4,/data/d1/fischer_diss/imagenet,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,143667240,4,Inference,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,ed7cc1e8307e51ac1513873b57d9baaad362c641,shivering-sheep-443,local,main.py,fischer,conda,PROJECT
cf1430538a344ae1888b39b633d6068a,392670822147548100,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/392670822147548100/cf1430538a344ae1888b39b633d6068a/artifacts,2025-09-12 06:10:16.501000+00:00,2025-09-12 06:13:00.221000+00:00,1.4187686443328857,0.6690078973770142,0.86435467004776,6.084351232365382,0.02556792041505935,116.4874454110104,27720.30421465668,4556.0,13th Gen Intel(R) Core(TM) i9-13900K,VGG16,120,4,/data/d1/fischer_diss/imagenet,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,138357544,4,Inference,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,ed7cc1e8307e51ac1513873b57d9baaad362c641,unleashed-ram-436,local,main.py,fischer,conda,PROJECT
2c49514db478445b962ad33878a7e24a,392670822147548100,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/392670822147548100/2c49514db478445b962ad33878a7e24a/artifacts,2025-09-12 06:07:29.404000+00:00,2025-09-12 06:10:13.123000+00:00,0.97599196434021,0.7806479930877686,0.9347635507583618,4.4575367552770935,0.017971834986134853,123.143013324996,30543.04184715864,6852.0,13th Gen Intel(R) Core(TM) i9-13900K,Xception,120,4,/data/d1/fischer_diss/imagenet,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,22910480,4,Inference,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,ed7cc1e8307e51ac1513873b57d9baaad362c641,enchanting-frog-474,local,main.py,fischer,conda,PROJECT
6f5bd54906524cd88ca7bcc30add1351,392670822147548100,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/392670822147548100/6f5bd54906524cd88ca7bcc30add1351/artifacts,2025-09-12 06:04:49.558000+00:00,2025-09-12 06:07:25.801000+00:00,1.325962781906128,0.7041172385215759,0.8827634453773499,0.6459028356690752,0.00996378390779815,114.224818718998,7404.630108110279,11464.0,13th Gen Intel(R) Core(TM) i9-13900K,NASNetMobile,120,4,/data/d1/fischer_diss/imagenet,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,5326716,4,Inference,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,ed7cc1e8307e51ac1513873b57d9baaad362c641,likeable-whale-466,local,main.py,fischer,conda,PROJECT
c829816b3848446e8e4948affda54ebb,392670822147548100,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/392670822147548100/c829816b3848446e8e4948affda54ebb/artifacts,2025-09-12 06:02:05.748000+00:00,2025-09-12 06:04:46.222000+00:00,0.7248978018760681,0.8328037858009338,0.9636616110801697,5.748077627106577,0.022818655681294188,114.91475001099752,28947.31893010872,5036.0,13th Gen Intel(R) Core(TM) i9-13900K,EfficientNetV2S,120,4,/data/d1/fischer_diss/imagenet,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,21612360,4,Inference,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,ed7cc1e8307e51ac1513873b57d9baaad362c641,melodic-bass-438,local,main.py,fischer,conda,PROJECT
ccdde82513c9496ead495a6850013ab4,392670822147548100,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/392670822147548100/ccdde82513c9496ead495a6850013ab4/artifacts,2025-09-12 05:59:26.802000+00:00,2025-09-12 06:02:02.250000+00:00,0.8427515029907227,0.8009304404258728,0.9476003646850586,1.5468008718895299,0.025987933449315093,106.13472020700284,6317.13476079684,4084.0,13th Gen Intel(R) Core(TM) i9-13900K,EfficientNetV2B3,120,4,/data/d1/fischer_diss/imagenet,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,14467622,4,Inference,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,ed7cc1e8307e51ac1513873b57d9baaad362c641,treasured-cat-34,local,main.py,fischer,conda,PROJECT
3edc8c61fffe45d8bd7c0e5bea19ff78,392670822147548100,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/392670822147548100/3edc8c61fffe45d8bd7c0e5bea19ff78/artifacts,2025-09-12 05:56:25.633000+00:00,2025-09-12 05:59:23.143000+00:00,0.965915858745575,0.7778865098953247,0.926369845867157,1.175289589631272,0.029302725095889413,119.78954019199593,4804.5838424126405,4088.0,13th Gen Intel(R) Core(TM) i9-13900K,EfficientNetV2B2,120,4,/data/d1/fischer_diss/imagenet,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,10178374,4,Inference,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,ed7cc1e8307e51ac1513873b57d9baaad362c641,fearless-asp-33,local,main.py,fischer,conda,PROJECT
566d0bec208d4db9a5fe418265085ee9,392670822147548100,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/392670822147548100/566d0bec208d4db9a5fe418265085ee9/artifacts,2025-09-12 05:53:29.188000+00:00,2025-09-12 05:56:22.391000+00:00,1.0365194082260132,0.7564393877983093,0.9221590757369995,0.9137184554948864,0.02271048299090773,119.91135019199282,4824.433445013,5280.0,13th Gen Intel(R) Core(TM) i9-13900K,EfficientNetV2B1,120,4,/data/d1/fischer_diss/imagenet,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,8212124,4,Inference,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,ed7cc1e8307e51ac1513873b57d9baaad362c641,upset-smelt-439,local,main.py,fischer,conda,PROJECT
0e55ccb5c44b4a2fbb9bf23056000d79,392670822147548100,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/392670822147548100/0e55ccb5c44b4a2fbb9bf23056000d79/artifacts,2025-09-12 05:50:48.282000+00:00,2025-09-12 05:53:25.709000+00:00,1.1289756298065186,0.7428262233734131,0.9070113897323608,0.6420511327575041,0.015477805287222686,114.3500254620012,4743.4737688124405,7388.0,13th Gen Intel(R) Core(TM) i9-13900K,EfficientNetV2B0,120,4,/data/d1/fischer_diss/imagenet,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,7200312,4,Inference,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,ed7cc1e8307e51ac1513873b57d9baaad362c641,victorious-carp-926,local,main.py,fischer,conda,PROJECT
9f24f23aad8742da9d09056cd44e8ccb,392670822147548100,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/392670822147548100/9f24f23aad8742da9d09056cd44e8ccb/artifacts,2025-09-12 05:48:02.938000+00:00,2025-09-12 05:50:44.892000+00:00,0.8595424294471741,0.8253036141395569,0.9587044715881348,6.289287965688388,0.023808803870648435,117.61549112100327,31069.082550500636,4940.0,13th Gen Intel(R) Core(TM) i9-13900K,EfficientNetB4,120,4,/data/d1/fischer_diss/imagenet,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,19466823,4,Inference,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,ed7cc1e8307e51ac1513873b57d9baaad362c641,serious-sponge-928,local,main.py,fischer,conda,PROJECT
71d57a8a964042749cf8dea938925178,392670822147548100,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/392670822147548100/71d57a8a964042749cf8dea938925178/artifacts,2025-09-12 05:45:22.625000+00:00,2025-09-12 05:47:59.691000+00:00,0.899381160736084,0.8003067374229431,0.941717803478241,1.6250578864848222,0.033020174251225644,107.6457680589956,5297.68870994052,3260.0,13th Gen Intel(R) Core(TM) i9-13900K,EfficientNetB3,120,4,/data/d1/fischer_diss/imagenet,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,12320535,4,Inference,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,ed7cc1e8307e51ac1513873b57d9baaad362c641,persistent-ray-886,local,main.py,fischer,conda,PROJECT
ffcbb0e5711546c3aaa3c25f6931e655,392670822147548100,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/392670822147548100/ffcbb0e5711546c3aaa3c25f6931e655/artifacts,2025-09-12 05:42:23.188000+00:00,2025-09-12 05:45:19.354000+00:00,1.0100488662719727,0.7761453986167908,0.9315239191055298,1.1775510330914043,0.02987647158839768,119.98390989900508,4729.04494889508,4016.0,13th Gen Intel(R) Core(TM) i9-13900K,EfficientNetB2,120,4,/data/d1/fischer_diss/imagenet,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,9177569,4,Inference,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,ed7cc1e8307e51ac1513873b57d9baaad362c641,lyrical-midge-967,local,main.py,fischer,conda,PROJECT
c9f8ce2fee244644bdcb57a28710c634,392670822147548100,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/392670822147548100/c9f8ce2fee244644bdcb57a28710c634/artifacts,2025-09-12 05:39:37.512000+00:00,2025-09-12 05:42:19.903000+00:00,1.2584248781204224,0.7185420393943787,0.8965517282485962,0.6701836116968058,0.017589534230489715,116.302000331998,4431.25404053928,6612.0,13th Gen Intel(R) Core(TM) i9-13900K,EfficientNetB0,120,4,/data/d1/fischer_diss/imagenet,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,5330571,4,Inference,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,ed7cc1e8307e51ac1513873b57d9baaad362c641,stylish-dolphin-404,local,main.py,fischer,conda,PROJECT
64f52af4028544bf997d9cac0877e592,392670822147548100,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/392670822147548100/64f52af4028544bf997d9cac0877e592/artifacts,2025-09-12 05:37:01.029000+00:00,2025-09-12 05:39:34.139000+00:00,1.6514298915863037,0.6398779153823853,0.8388437032699585,0.33368501063356054,0.009528351664548056,112.39643623500888,3936.14838543348,11796.0,13th Gen Intel(R) Core(TM) i9-13900K,MobileNetV3Small,120,4,/data/d1/fischer_diss/imagenet,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,2554968,4,Inference,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,ed7cc1e8307e51ac1513873b57d9baaad362c641,burly-bat-357,local,main.py,fischer,conda,PROJECT
cc1cc80816b34b7fbc47df6aecdb925c,392670822147548100,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/392670822147548100/cc1cc80816b34b7fbc47df6aecdb925c/artifacts,2025-09-12 05:34:18.084000+00:00,2025-09-12 05:36:57.216000+00:00,1.2930023670196533,0.71424800157547,0.8922163844108582,0.5419161243298733,0.015135831541688866,114.7296030860016,4107.72422242044,7580.0,13th Gen Intel(R) Core(TM) i9-13900K,MobileNetV3Large,120,4,/data/d1/fischer_diss/imagenet,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,5507432,4,Inference,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,ed7cc1e8307e51ac1513873b57d9baaad362c641,thundering-cat-870,local,main.py,fischer,conda,PROJECT
f0f057ed008e44d99160b4f9af5b5606,392670822147548100,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/392670822147548100/f0f057ed008e44d99160b4f9af5b5606/artifacts,2025-09-12 05:31:37.472000+00:00,2025-09-12 05:34:14.909000+00:00,1.749172568321228,0.6238757371902466,0.8286999464035034,0.45462967200772686,0.011833092957890316,115.77498149999884,4448.0967109236,9784.0,13th Gen Intel(R) Core(TM) i9-13900K,MobileNetV2,120,4,/data/d1/fischer_diss/imagenet,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,3538984,4,Inference,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,ed7cc1e8307e51ac1513873b57d9baaad362c641,lyrical-hound-356,local,main.py,fischer,conda,PROJECT
7823827768c34a42a1e5d324ee9b3971,392670822147548100,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/392670822147548100/7823827768c34a42a1e5d324ee9b3971/artifacts,2025-09-12 05:28:56.087000+00:00,2025-09-12 05:31:34.174000+00:00,1.8140987157821655,0.6138436198234558,0.8229641914367676,0.4035286196958078,0.00962146480570076,118.15158781400532,4955.3314498645195,12280.0,13th Gen Intel(R) Core(TM) i9-13900K,MobileNet,120,4,/data/d1/fischer_diss/imagenet,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,4253864,4,Inference,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,ed7cc1e8307e51ac1513873b57d9baaad362c641,rebellious-foal-99,local,main.py,fischer,conda,PROJECT
aeead7d70a32489ba0d3a9f1fa4ca82b,392670822147548100,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/392670822147548100/aeead7d70a32489ba0d3a9f1fa4ca82b/artifacts,2025-09-12 05:26:12.645000+00:00,2025-09-12 05:28:52.783000+00:00,1.00698721408844,0.7707973718643188,0.929754912853241,2.5130526154457233,0.010376128193992896,120.23857351198969,29121.253707785043,11588.0,13th Gen Intel(R) Core(TM) i9-13900K,InceptionV3,120,4,/data/d1/fischer_diss/imagenet,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,23851784,4,Inference,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,ed7cc1e8307e51ac1513873b57d9baaad362c641,delicate-panda-42,local,main.py,fischer,conda,PROJECT
20cebfbb46ad4e32a6bf82e4a7d7e75e,392670822147548100,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/392670822147548100/20cebfbb46ad4e32a6bf82e4a7d7e75e/artifacts,2025-09-12 05:23:17.213000+00:00,2025-09-12 05:26:09.335000+00:00,0.9205756783485413,0.7903017401695251,0.940517246723175,6.611290755514448,0.026862720989654545,124.64302539199709,30676.389105587037,4640.0,13th Gen Intel(R) Core(TM) i9-13900K,InceptionResNetV2,120,4,/data/d1/fischer_diss/imagenet,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,55873736,4,Inference,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,ed7cc1e8307e51ac1513873b57d9baaad362c641,orderly-sloth-614,local,main.py,fischer,conda,PROJECT
0788b1a54ceb4ad0b44366ef2d7a7c65,392670822147548100,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/392670822147548100/0788b1a54ceb4ad0b44366ef2d7a7c65/artifacts,2025-09-12 05:20:26.503000+00:00,2025-09-12 05:23:13.964000+00:00,1.7461334466934204,0.6771246790885925,0.8715250492095947,5.755141349040739,0.023728326606434008,119.49585279000166,28982.89183376916,5036.0,13th Gen Intel(R) Core(TM) i9-13900K,ResNet152V2,120,4,/data/d1/fischer_diss/imagenet,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,60380648,4,Inference,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,ed7cc1e8307e51ac1513873b57d9baaad362c641,thoughtful-foal-377,local,main.py,fischer,conda,PROJECT
557c00d44b0b415d878836e5e63a1d93,392670822147548100,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/392670822147548100/557c00d44b0b415d878836e5e63a1d93/artifacts,2025-09-12 05:17:41.098000+00:00,2025-09-12 05:20:23.268000+00:00,1.7972333431243896,0.6700000166893005,0.8691549301147461,3.8304460460427716,0.016689050520703026,118.49225869699148,27196.16692690368,7100.0,13th Gen Intel(R) Core(TM) i9-13900K,ResNet101V2,120,4,/data/d1/fischer_diss/imagenet,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,44675560,4,Inference,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,ed7cc1e8307e51ac1513873b57d9baaad362c641,peaceful-goose-220,local,main.py,fischer,conda,PROJECT
cf3dbd0fa6d1421ca4c4f46e785c1181,392670822147548100,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/392670822147548100/cf3dbd0fa6d1421ca4c4f46e785c1181/artifacts,2025-09-12 05:15:04.468000+00:00,2025-09-12 05:17:37.895000+00:00,1.7755733728408813,0.6559106707572937,0.85712069272995,1.725453885206714,0.008966448158624884,115.59544966099202,22244.55148808496,12892.0,13th Gen Intel(R) Core(TM) i9-13900K,ResNet50V2,120,4,/data/d1/fischer_diss/imagenet,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,25613800,4,Inference,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,ed7cc1e8307e51ac1513873b57d9baaad362c641,thoughtful-sloth-526,local,main.py,fischer,conda,PROJECT
16e501e5b5004bb397c92865f75e40bf,392670822147548100,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/392670822147548100/16e501e5b5004bb397c92865f75e40bf/artifacts,2025-09-12 05:12:17.359000+00:00,2025-09-12 05:15:01.196000+00:00,1.22637140750885,0.7268556952476501,0.900542140007019,5.844728269809909,0.024068910533778604,115.43449492000218,28031.31678200832,4796.0,13th Gen Intel(R) Core(TM) i9-13900K,ResNet152,120,4,/data/d1/fischer_diss/imagenet,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,60419944,4,Inference,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,ed7cc1e8307e51ac1513873b57d9baaad362c641,tasteful-lamb-208,local,main.py,fischer,conda,PROJECT
7cfab108e66f4b5d803cc41df8d8f6d3,392670822147548100,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/392670822147548100/7cfab108e66f4b5d803cc41df8d8f6d3/artifacts,2025-09-12 05:09:26.858000+00:00,2025-09-12 05:12:14.136000+00:00,1.27085542678833,0.717231035232544,0.8951392769813538,4.125256921804669,0.017142497264609598,125.5516499660007,30213.3816952974,7324.0,13th Gen Intel(R) Core(TM) i9-13900K,ResNet101,120,4,/data/d1/fischer_diss/imagenet,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,44707176,4,Inference,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,ed7cc1e8307e51ac1513873b57d9baaad362c641,nimble-dove-186,local,main.py,fischer,conda,PROJECT
7b5528e3a8d3454f9b87763983dcca8f,392670822147548100,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/392670822147548100/7b5528e3a8d3454f9b87763983dcca8f/artifacts,2025-09-12 05:06:38.664000+00:00,2025-09-12 05:09:23.337000+00:00,1.3334667682647705,0.7005047798156738,0.8850252628326416,2.2551566863186285,0.008945851578659843,127.603626918004,32167.55497364892,14264.0,13th Gen Intel(R) Core(TM) i9-13900K,ResNet50,120,4,/data/d1/fischer_diss/imagenet,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,25636712,4,Inference,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,ed7cc1e8307e51ac1513873b57d9baaad362c641,gentle-vole-49,local,main.py,fischer,conda,PROJECT
5af3e911a9424e1d9da1f2a2457f6a85,392670822147548100,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/392670822147548100/5af3e911a9424e1d9da1f2a2457f6a85/artifacts,2025-09-12 05:03:49.733000+00:00,2025-09-12 05:06:35.426000+00:00,1.1728788614273071,0.7298259735107422,0.9003164768218994,2.298220457895,0.043273084871042894,109.39435855399644,5809.90131755856,2528.0,13th Gen Intel(R) Core(TM) i9-13900K,DenseNet201,120,4,/data/d1/fischer_diss/imagenet,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,20242984,4,Inference,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,ed7cc1e8307e51ac1513873b57d9baaad362c641,sedate-mink-525,local,main.py,fischer,conda,PROJECT
bb8996c931004db7b2cffcc1bc583f60,392670822147548100,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/392670822147548100/bb8996c931004db7b2cffcc1bc583f60/artifacts,2025-09-12 05:01:12.560000+00:00,2025-09-12 05:03:46.594000+00:00,1.2869335412979126,0.6954964399337769,0.8840839266777039,1.4398189061899282,0.02742986681499588,107.1959195130039,5626.81228539024,3908.0,13th Gen Intel(R) Core(TM) i9-13900K,DenseNet121,120,4,/data/d1/fischer_diss/imagenet,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,8062504,4,Inference,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,ed7cc1e8307e51ac1513873b57d9baaad362c641,stately-jay-963,local,main.py,fischer,conda,PROJECT
518eae92f2684c29b1713d21d6610810,392670822147548100,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/392670822147548100/518eae92f2684c29b1713d21d6610810/artifacts,2025-09-12 04:58:28.458000+00:00,2025-09-12 05:01:09.441000+00:00,0.9939085245132446,0.7770714163780212,0.9319071173667908,0.18429040974833796,0.0006606121462432416,123.550326038996,34466.72959277316,187024.0,NVIDIA GeForce RTX 4090,ConvNeXtTiny,120,16,/data/d1/fischer_diss/imagenet,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,28589128,16,Inference,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,ed7cc1e8307e51ac1513873b57d9baaad362c641,receptive-koi-207,local,main.py,fischer,conda,PROJECT
e7fada132bb446ea9fb923211a20d6d4,392670822147548100,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/392670822147548100/e7fada132bb446ea9fb923211a20d6d4/artifacts,2025-09-12 04:55:38.374000+00:00,2025-09-12 04:58:25.481000+00:00,0.9054444432258606,0.7914924621582031,0.9393907785415649,0.30434723696987803,0.0012000396043249889,126.30176827599644,32031.93799660572,105248.0,NVIDIA GeForce RTX 4090,ConvNeXtSmall,120,16,/data/d1/fischer_diss/imagenet,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,50223688,16,Inference,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,ed7cc1e8307e51ac1513873b57d9baaad362c641,dazzling-shoat-872,local,main.py,fischer,conda,PROJECT
57304caf2c3d4cf684b70d66a10b0b0b,392670822147548100,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/392670822147548100/57304caf2c3d4cf684b70d66a10b0b0b/artifacts,2025-09-12 04:52:46.340000+00:00,2025-09-12 04:55:35.488000+00:00,0.7350665330886841,0.8202263712882996,0.9576771855354309,0.41428799772203895,0.0015456188377213512,125.62789912999142,33673.328454847324,81280.0,NVIDIA GeForce RTX 4090,ConvNeXtBase,120,16,/data/d1/fischer_diss/imagenet,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,88591464,16,Inference,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,ed7cc1e8307e51ac1513873b57d9baaad362c641,adorable-lamb-822,local,main.py,fischer,conda,PROJECT
ede40250fd454d6a94338c40598e1bef,392670822147548100,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/392670822147548100/ede40250fd454d6a94338c40598e1bef/artifacts,2025-09-12 04:49:59.194000+00:00,2025-09-12 04:52:43.087000+00:00,1.4174091815948486,0.6675616502761841,0.8652425408363342,0.3719544256693679,0.0011032457141146518,122.45144830101344,41283.965613894485,110992.0,NVIDIA GeForce RTX 4090,VGG19,120,16,/data/d1/fischer_diss/imagenet,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,143667240,16,Inference,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,ed7cc1e8307e51ac1513873b57d9baaad362c641,shivering-duck-917,local,main.py,fischer,conda,PROJECT
